file	fac1	fac2	fac3	fac4	fac5
t001014	-2	1	0	0	0
t001015	0	0	0	0	0
t001016	0	0	0	-1	0
t001017	0	0	0	0	0
t001018	0	0	0	0	0
t001019	-1	0	0	0	1
t001020	0	-1	0	0	0
t001021	0	0	0	-2	0
t001023	0	0	0	0	0
t001027	0	0	1	-1	0
t001028	0	0	0	0	1
t001029	0	0	0	0	0
t001030	0	0	0	-2	-1
t001031	0	0	0	0	0
t001032	0	0	0	0	0
t001035	0	-1	0	-1	1
t001036	0	0	0	0	0
t001037	0	0	1	0	-1
t001038	-1	-1	0	-1	-1
t001039	0	0	0	0	2
t001040	0	0	0	-1	0
t001041	0	0	0	0	2
t001042	0	0	2	0	0
t001043	0	-2	1	-1	0
t001044	0	0	0	0	0
t001045	-1	0	0	-1	0
t001046	0	0	0	0	0
t001048	-1	-1	0	-2	0
t001049	-2	1	0	-2	0
t001050	0	-1	0	0	1
t001051	0	0	0	0	0
t001052	-1	0	0	0	0
t001053	0	0	0	0	1
t001054	-1	0	0	0	0
t001055	0	0	0	0	0
t001056	0	-1	0	0	0
t001057	0	0	0	0	1
t001059	-1	0	0	-1	0
t001060	0	0	0	0	0
t001061	0	0	0	0	1
t001062	0	1	0	-1	0
t001063	0	0	0	-2	1
t001064	0	0	0	-1	0
t001065	-2	1	0	-2	0
t001066	0	0	0	-1	0
t001067	0	0	0	0	0
t001068	0	0	0	-1	0
t001069	0	0	0	0	2
t001070	-1	0	0	0	0
t001071	0	0	0	-1	1
t001072	0	0	2	-1	0
t001073	0	0	0	0	0
t001074	0	1	0	0	0
t001075	0	-1	0	-1	1
t001076	-1	0	0	0	0
t001077	0	0	0	0	1
t001078	0	-1	0	0	0
t001080	0	0	0	-1	1
t001081	0	0	0	0	1
t001082	0	0	0	0	0
t001083	0	-1	0	0	0
t001084	-1	0	0	-1	0
t001085	-1	0	0	0	0
t001086	0	-1	0	0	1
t001088	-2	0	0	-2	0
t001089	0	0	0	0	0
t001090	0	-1	0	-1	0
t001091	0	0	0	-1	0
t001092	0	0	0	0	0
t001093	0	-1	0	-1	0
t001094	0	0	0	0	0
t001095	0	0	0	0	0
t001096	0	0	1	0	0
t001099	0	0	0	0	0
t001100	0	0	0	0	1
t001102	0	0	1	-1	1
t001103	0	0	0	-1	0
t001104	-1	0	2	-1	0
t001105	0	0	0	-1	1
t001106	0	0	0	0	1
t001107	0	0	0	0	0
t001108	0	0	0	0	1
t001109	0	0	0	0	0
t001110	0	0	0	0	1
t001111	0	0	0	0	1
t001112	0	0	0	0	0
t001114	0	0	0	0	0
t001115	0	0	0	0	0
t001116	0	0	0	0	0
t001117	0	0	0	0	0
t001118	0	-1	0	0	0
t001119	0	0	0	0	1
t001120	0	0	0	0	0
t001121	0	0	0	0	0
t001122	-1	0	0	0	0
t001123	0	0	0	0	0
t001124	-1	0	0	0	0
t001125	-1	0	0	-1	0
t001126	0	0	0	0	0
t001128	-1	0	0	-1	0
t001129	0	0	0	0	2
t001130	0	0	0	0	0
t001131	0	0	0	0	0
t001132	0	0	0	0	1
t001133	0	0	0	0	1
t001134	0	0	0	0	0
t001135	-2	0	0	0	0
t001136	0	0	0	0	0
t001137	0	0	0	0	0
t001138	0	-1	0	0	0
t001139	-1	0	0	0	0
t001141	-1	0	0	0	0
t001142	0	0	0	0	0
t001143	-1	0	0	0	0
t001144	-1	0	0	0	0
t001145	0	0	0	-1	2
t001146	-1	0	0	0	0
t001147	0	0	0	0	3
t001148	-2	0	0	0	0
t001149	-1	0	0	0	0
t001150	0	0	0	0	0
t001151	-1	0	0	0	0
t001152	-2	0	0	0	0
t001153	0	0	0	0	0
t001154	0	0	0	-1	0
t001156	-2	0	0	0	0
t001157	0	0	0	0	0
t001158	-1	0	0	0	0
t001159	0	0	0	0	1
t001160	0	0	0	0	0
t001161	0	0	0	0	0
t001162	0	0	0	-1	0
t001164	-2	0	0	0	0
t001165	-1	0	0	0	0
t001166	0	0	0	0	1
t001167	0	0	2	0	0
t001168	0	-1	0	0	0
t001169	0	0	0	0	0
t001171	0	-2	0	0	0
t001172	-1	0	0	-2	0
t001173	0	0	0	-1	0
t001174	0	0	1	0	0
t001175	0	-1	0	-1	0
t001176	0	0	0	0	0
t001177	0	0	0	0	1
t001178	0	0	1	0	0
t001179	0	0	0	-1	0
t001180	0	0	0	0	0
t001181	0	0	0	0	0
t001182	-1	0	0	0	0
t001183	0	0	0	0	0
t001184	0	0	0	0	0
t001185	0	0	4	-1	0
t001186	0	0	0	0	1
t001187	0	0	0	0	1
t001188	0	0	0	0	0
t001189	0	0	0	0	0
t001190	0	0	0	0	0
t001191	0	0	1	0	0
t001192	0	0	0	0	0
t001193	0	0	0	0	0
t001194	-1	0	0	-1	4
t001195	0	0	1	0	0
t001197	0	0	0	0	1
t001198	0	0	0	0	2
t001199	0	0	0	0	1
t001200	0	0	0	0	1
t001201	-1	0	0	0	0
t001202	0	0	0	0	0
t001203	0	0	0	0	0
t001204	-1	-1	0	0	0
t001205	0	0	0	-1	0
t001206	-1	0	0	0	0
t001207	0	0	0	0	0
t001208	0	0	0	-1	0
t001209	0	0	0	0	1
t001210	-2	0	0	0	0
t001211	0	-1	0	0	0
t001212	0	0	0	0	0
t001213	-2	0	0	-1	0
t001214	0	0	0	0	0
t001215	0	0	0	0	0
t001216	0	0	2	0	0
t001217	0	0	0	0	1
t001218	0	0	0	0	0
t001219	0	0	0	0	1
t001220	-2	0	0	-1	0
t001221	0	0	0	0	1
t001222	0	0	0	0	0
t001223	0	0	0	0	0
t001225	0	-1	0	0	0
t001226	0	-1	0	0	1
t001227	0	0	0	-1	0
t001228	0	0	0	0	0
t001229	0	0	0	0	0
t001230	0	0	0	0	0
t001231	0	0	0	0	0
t001233	0	0	0	0	0
t001234	0	0	0	0	1
t001235	0	0	0	0	1
t001236	0	0	0	0	0
t001237	-1	0	0	0	0
t001238	-1	0	1	0	1
t001239	0	0	0	0	0
t001240	-2	0	0	0	0
t001241	0	0	0	-3	0
t001242	0	0	0	0	1
t001243	0	0	0	0	1
t001244	0	0	0	-1	0
t001245	0	0	0	0	0
t001246	-1	0	0	0	0
t001247	0	0	0	0	1
t001248	0	0	1	0	1
t001249	-1	0	1	-2	0
t001250	0	0	1	0	2
t001251	-1	0	0	-1	1
t001253	0	0	0	0	0
t001254	0	0	0	0	1
t001255	-2	0	0	0	0
t001256	0	0	0	0	0
t001257	-1	0	0	-2	0
t001258	0	0	0	0	0
t001259	0	0	0	0	0
t001260	0	0	0	-1	1
t001261	0	-1	0	0	0
t001262	0	0	0	-1	1
t001263	0	0	0	0	0
t001264	0	0	0	0	0
t001265	0	-1	0	0	0
t001267	-2	0	0	0	0
t001268	0	-1	0	0	1
t001269	0	-1	0	0	0
t001270	0	0	0	0	0
t001271	0	0	0	0	-1
t001272	0	0	0	-1	-1
t001273	-1	-1	0	0	0
t001274	-1	0	0	0	0
t001275	-1	0	0	0	0
t001276	-1	-1	2	-1	0
t001277	0	0	0	0	0
t001278	0	0	0	-1	1
t001279	-3	0	0	0	0
t001281	0	0	0	0	0
t001282	-1	0	0	-1	0
t001283	0	0	0	0	0
t001284	0	0	0	0	0
t001285	0	0	0	0	0
t001286	0	-1	0	0	2
t001287	0	0	0	0	1
t001288	0	0	4	0	0
t001289	-1	0	0	0	0
t001291	0	0	0	0	1
t001292	-2	0	0	0	0
t001293	0	0	1	0	0
t001294	-1	0	0	0	0
t001295	-1	0	0	0	0
t001297	0	0	0	0	1
t001298	0	0	0	-1	0
t001299	-1	0	0	0	0
t001300	-1	0	0	0	0
t001301	-1	0	0	0	0
t001302	0	0	0	-1	0
t001303	-1	0	1	0	0
t001304	0	0	1	0	0
t001306	-1	0	1	-1	0
t001307	-1	0	1	0	0
t001308	0	0	1	0	0
t001309	-1	0	0	0	0
t001310	0	0	1	-1	3
t001311	0	0	0	-1	0
t001312	0	0	0	0	0
t001313	0	0	0	0	0
t001314	0	0	0	0	0
t001315	0	0	0	0	0
t001316	-1	-1	0	-1	0
t001317	0	-1	0	0	0
t001318	0	0	0	-1	2
t001319	0	0	0	-1	0
t001320	0	-1	0	0	0
t001322	0	0	1	0	0
t001323	0	0	0	0	0
t001324	0	0	0	0	0
t001325	0	0	0	0	0
t001326	-1	-1	0	0	0
t001327	0	-1	0	-1	0
t001329	0	0	0	0	1
t001330	-2	0	0	0	0
t001331	0	0	0	0	1
t001332	-1	0	0	0	0
t001333	0	0	0	0	0
t001334	-1	0	0	-1	0
t001335	-1	0	0	0	0
t001336	0	-1	1	0	0
t001337	-1	0	0	0	0
t001338	-2	0	1	0	0
t001339	-2	0	0	0	0
t001340	0	-1	0	-2	1
t001341	0	0	0	0	0
t001342	0	0	0	0	0
t001343	0	0	0	0	0
t001344	0	0	0	0	1
t001345	0	-1	0	0	0
t001346	-2	-1	0	0	0
t001347	0	0	0	0	0
t001348	0	0	0	-1	0
t001349	0	0	0	0	1
t001350	0	0	-1	-1	0
t001351	-2	-1	0	0	0
t001352	-1	-1	0	0	0
t001353	-1	-1	1	-1	1
t001354	0	0	0	0	1
t001355	0	0	0	0	1
t001356	-1	0	0	0	0
t001357	0	0	0	0	0
t001359	0	-1	0	0	1
t001360	0	0	0	0	2
t001361	0	0	0	0	2
t001362	0	0	0	0	0
t001363	0	0	0	-1	2
t001365	0	0	0	0	0
t001366	0	0	0	0	0
t001367	0	0	0	0	0
t001368	-1	0	0	0	0
t001369	0	0	1	0	1
t001370	0	0	0	-1	0
t001371	0	0	0	0	0
t001372	0	-1	0	0	2
t001373	0	0	0	0	1
t001375	0	-1	0	-1	0
t001376	0	0	0	0	1
t001377	0	0	1	0	0
t001378	0	0	0	0	1
t001379	-1	0	0	0	0
t001380	0	-1	0	0	0
t001381	0	0	0	0	1
t001382	0	0	0	0	0
t001383	0	0	0	-1	1
t001384	-1	0	0	0	0
t001385	0	0	0	0	1
t001386	0	0	1	0	0
t001387	0	0	0	0	0
t001388	-2	0	0	0	0
t001389	-1	-2	1	0	0
t001390	0	0	0	0	1
t001391	0	0	0	0	0
t001392	0	0	0	0	0
t001393	0	0	0	0	1
t001394	0	0	0	0	1
t001395	0	0	0	0	0
t001396	0	0	0	0	1
t001397	-1	0	0	0	0
t001398	0	0	0	0	0
t001399	0	0	2	0	0
t001400	-1	0	0	0	0
t001401	0	0	0	0	1
t001402	0	0	0	-1	0
t001403	0	0	0	0	0
t001404	-1	0	0	0	1
t001405	-1	0	0	-1	0
t001406	0	0	0	0	2
t001407	0	0	0	0	0
t001408	0	0	0	-1	0
t001409	-1	0	0	-1	1
t001410	0	0	0	0	1
t001411	0	0	0	-1	1
t001412	0	0	0	0	1
t001413	0	0	0	0	0
t001414	-1	0	0	-1	0
t001415	0	0	0	0	0
t001416	0	0	0	0	0
t001417	0	0	0	0	1
t001418	0	0	0	0	0
t001420	-1	0	0	-1	0
t001421	0	-2	0	-2	1
t001422	-1	0	0	-1	2
t001423	0	0	0	0	0
t001424	0	0	0	0	0
t001425	0	0	0	0	0
t001426	0	0	0	0	1
t001427	0	0	0	0	1
t001428	0	0	0	0	1
t001429	-1	0	0	0	0
t001430	0	0	0	-1	1
t001431	0	0	0	0	1
t001432	0	0	0	-1	1
t001433	0	0	0	-2	1
t001434	0	0	0	0	1
t001435	-1	0	0	0	0
t001436	0	-1	0	0	0
t001437	0	0	0	0	0
t001438	0	0	0	0	0
t001439	0	0	0	-1	2
t001440	0	0	0	-1	0
t001441	0	0	0	0	0
t001442	-1	0	0	0	0
t001443	0	-1	0	-2	0
t001444	-1	0	0	-1	0
t001445	0	-3	0	0	0
t001446	0	0	0	0	1
t001447	0	0	1	0	0
t001448	0	0	0	0	1
t001450	-1	0	1	0	0
t001452	0	0	0	0	-1
t001453	0	0	1	0	0
t001454	0	-1	0	0	0
t001455	-1	0	1	0	0
t001456	0	0	1	0	0
t001457	0	0	0	0	0
t001458	0	0	0	0	0
t001459	-1	0	0	0	0
t001460	0	0	0	0	1
t001461	0	0	1	0	2
t001462	0	-1	0	0	0
t001463	0	0	0	-1	1
t001464	-1	0	0	-1	0
t001465	-1	0	0	-1	0
t001466	0	0	0	0	0
t001467	0	0	0	0	0
t001468	0	0	0	0	0
t001469	-1	0	0	0	0
t001470	0	0	0	-2	2
t001471	0	0	0	0	1
t001472	-2	0	0	0	0
t001473	0	0	0	-1	1
t001474	0	-1	1	-1	0
t001475	0	0	0	0	2
t001476	0	-1	0	-1	0
t001477	0	0	0	0	0
t001478	-1	0	0	0	0
t001479	-1	0	0	0	0
t001480	0	0	0	0	0
t001481	-1	0	0	0	0
t001482	0	0	0	0	1
t001483	-3	0	0	-1	0
t001484	0	0	0	-1	0
t001485	0	0	0	-1	2
t001486	0	0	0	0	1
t001487	0	0	0	-1	2
t001488	-1	0	0	-2	0
t001489	0	0	0	0	1
t001490	-1	0	0	0	0
t001491	-3	-1	0	0	0
t001492	0	0	1	-1	0
t001493	0	0	0	0	0
t001494	0	0	0	0	0
t001495	0	0	0	0	0
t001496	0	0	0	0	0
t001497	0	-1	0	0	0
t001498	-1	0	0	1	0
t001499	-1	-1	0	0	0
t001500	-2	0	0	0	0
t001501	-1	-1	0	0	0
t001502	0	0	0	0	2
t001503	-1	0	0	0	0
t001504	0	0	0	0	0
t001505	-1	0	0	0	0
t001507	0	0	1	-1	0
t001508	-1	0	0	0	0
t001509	0	0	0	0	0
t001510	0	0	0	0	1
t001511	0	0	0	0	0
t001512	0	0	1	0	0
t001513	0	0	0	0	0
t001514	0	0	0	0	1
t001515	-1	0	1	0	0
t001516	-1	0	0	0	2
t001517	-1	0	0	0	1
t001518	0	0	1	0	0
t001519	0	0	0	0	1
t001520	0	0	0	0	1
t001521	0	0	0	0	2
t001522	0	0	0	-1	0
t001523	0	0	0	0	0
t001524	0	0	1	0	0
t001525	0	0	1	0	0
t001526	0	0	0	0	1
t001527	0	0	1	0	0
t001528	0	0	1	-1	0
t001529	0	0	0	0	0
t001530	0	0	0	0	0
t001531	0	0	0	0	0
t001532	-1	0	0	0	0
t001533	-1	0	0	0	0
t001534	0	0	0	0	0
t001536	-2	0	0	0	0
t001537	0	0	0	-1	1
t001538	0	-1	0	0	2
t001540	0	0	1	-2	0
t001541	0	0	0	0	0
t001542	0	0	0	0	1
t001543	0	0	0	0	2
t001544	0	0	1	0	0
t001545	0	0	0	-1	0
t001546	-2	0	0	0	0
t001547	0	0	0	0	0
t001548	0	-1	0	-1	0
t001549	0	-1	0	-1	0
t001550	0	0	0	0	0
t001551	-1	0	0	0	0
t001552	0	0	0	0	1
t001553	-1	0	0	-2	0
t001555	-1	0	0	0	0
t001556	0	0	0	-3	0
t001557	0	-1	0	0	-1
t001558	0	0	0	-1	0
t001559	-2	0	0	0	0
t001560	-1	0	0	0	0
t001561	0	0	0	0	1
t001562	-1	0	0	-1	0
t001564	0	0	0	0	0
t001565	-1	0	0	0	0
t001566	0	0	1	0	0
t001567	0	0	0	0	0
t001568	0	0	0	0	2
t001569	-1	0	0	-1	1
t001570	0	0	0	0	0
t001571	0	0	0	0	0
t001572	0	0	0	0	1
t001573	0	0	0	0	1
t001574	0	0	0	-1	1
t001575	-1	0	0	0	0
t001576	0	0	0	-1	1
t001577	-2	0	0	0	0
t001578	0	-1	0	-1	1
t001579	0	0	0	0	0
t001580	0	0	0	0	0
t001581	0	0	0	0	1
t001582	0	0	0	0	0
t001583	0	0	0	0	0
t001584	0	0	0	0	1
t001585	0	0	0	0	0
t001586	0	0	0	-1	0
t001587	0	0	0	0	0
t001588	0	0	0	0	1
t001589	0	0	0	0	0
t001590	0	0	0	0	0
t001591	-1	0	0	-1	0
t001592	-1	-2	0	0	0
t001593	0	0	0	0	0
t001594	0	0	0	0	0
t001595	0	0	0	0	1
t001596	0	0	0	0	1
t001597	0	0	0	0	0
t001599	0	0	0	0	0
t001601	0	0	0	0	1
t001603	0	0	0	0	0
t001604	0	0	0	0	0
t001605	-1	0	0	0	0
t001606	0	0	0	0	0
t001607	0	0	0	0	1
t001608	-3	0	0	0	0
t001609	0	0	0	0	2
t001610	0	0	0	-1	0
t001611	0	0	0	0	1
t001612	0	0	0	0	0
t001613	0	0	0	0	2
t001614	0	0	0	0	2
t001615	0	0	0	0	1
t001616	0	0	0	-1	0
t001617	0	0	0	0	1
t001618	0	0	0	0	1
t001619	-1	0	0	0	0
t001620	0	0	0	0	-1
t001621	0	0	0	0	1
t001622	-3	0	0	0	0
t001623	0	0	0	0	0
t001624	0	0	2	0	0
t001625	0	0	0	0	1
t001626	0	0	0	0	0
t001627	0	0	0	0	0
t001628	0	0	0	0	1
t001629	0	0	0	0	0
t001630	0	0	-1	0	0
t001631	0	0	0	-1	0
t001633	-2	0	0	-2	0
t001635	0	0	0	0	1
t001637	0	0	0	0	1
t001638	0	-1	0	0	0
t001639	0	0	0	-1	2
t001640	0	0	0	-1	2
t001641	0	0	0	0	1
t001642	0	0	0	-1	1
t001643	-1	0	0	0	0
t001644	0	0	0	0	2
t001645	0	0	0	0	1
t001646	0	0	0	0	0
t001647	0	0	0	0	1
t001648	0	0	0	-1	2
t001649	0	0	0	-1	0
t001650	0	0	1	0	0
t001651	-2	0	0	0	1
t001652	-2	0	0	0	0
t001653	0	-1	0	0	1
t001655	0	0	0	0	1
t001656	0	0	0	0	0
t001657	0	-1	0	0	0
t001658	0	0	0	0	1
t001659	0	0	0	0	2
t001660	0	0	0	-1	0
t001662	0	0	0	0	0
t001663	0	0	0	0	1
t001664	-2	0	0	0	0
t001665	-1	-1	0	0	0
t001666	0	0	0	0	0
t001668	0	0	0	-1	0
t001669	0	0	0	0	0
t001670	0	0	0	0	1
t001673	0	-1	0	0	0
t001674	0	0	3	0	0
t001675	0	0	0	-2	1
t001676	0	0	0	0	2
t001678	0	0	1	0	2
t001679	0	0	1	0	0
t001680	0	0	0	0	0
t001681	0	0	2	0	0
t001682	0	0	0	0	1
t001683	0	0	0	0	1
t001684	0	0	0	-1	1
t001685	0	0	0	0	1
t001686	0	0	0	0	1
t001687	-2	0	0	-2	0
t001688	0	0	0	0	1
t001689	0	0	0	0	0
t001690	-1	0	0	-1	0
t001691	0	0	0	0	1
t001692	0	0	0	0	0
t001693	0	-1	0	-3	0
t001694	0	-1	0	0	0
t001695	0	0	0	0	1
t001697	0	0	0	0	0
t001698	-2	-1	0	0	0
t001699	0	0	0	0	1
t001700	0	0	0	-1	0
t001701	0	0	0	0	1
t001702	0	0	0	-1	1
t001703	0	-1	0	0	0
t001704	-1	0	0	-1	0
t001705	0	0	0	0	2
t001706	0	0	0	0	2
t001707	0	0	0	0	0
t001708	0	0	0	-1	0
t001709	0	0	0	0	2
t001710	-2	0	0	-1	0
t001711	0	0	0	0	1
t001712	0	-1	0	0	1
t001714	0	-1	0	0	1
t001715	0	0	0	0	1
t001716	-1	0	0	0	0
t001717	0	0	0	0	0
t001718	-1	0	0	0	0
t001719	0	0	0	0	0
t001720	0	0	0	0	0
t001721	0	0	0	0	1
t001722	0	0	0	-1	1
t001723	-1	0	0	0	0
t001724	0	0	0	0	1
t001725	0	0	0	0	1
t001726	0	0	0	0	0
t001727	0	-1	0	1	0
t001728	-2	-1	1	0	0
t001729	0	0	0	0	1
t001731	0	-1	0	-1	0
t001732	0	0	1	0	0
t001734	0	0	0	0	0
t001735	0	0	0	0	1
t001736	0	-1	0	0	1
t001737	-1	0	0	0	0
t001738	-1	0	0	-1	0
t001739	-2	0	0	0	0
t001740	0	-1	0	0	1
t001741	0	0	0	0	1
t001743	0	0	0	0	0
t001746	0	0	0	0	1
t001747	0	0	0	0	1
t001748	0	0	0	-1	3
t001749	-1	0	0	0	0
t001750	0	0	0	0	0
t001751	0	-1	0	0	0
t001752	-1	0	0	0	0
t001753	-1	0	1	0	0
t001754	0	0	0	-1	2
t001755	0	0	0	0	2
t001756	0	0	0	0	0
t001757	0	0	0	0	0
t001758	0	0	0	0	1
t001759	0	0	0	-1	1
t001760	0	0	0	-1	1
t001761	-1	0	0	0	0
t001762	0	-1	0	0	0
t001763	0	0	0	0	0
t001764	0	0	0	0	0
t001765	0	0	0	0	2
t001766	0	0	0	0	1
t001767	-1	0	0	0	0
t001769	-1	0	0	0	0
t001770	0	0	0	0	0
t001771	0	0	0	0	2
t001772	-1	0	2	0	0
t001773	0	-1	0	0	2
t001774	0	0	0	0	0
t001775	0	0	0	0	0
t001776	0	-1	0	-2	0
t001777	-2	0	1	0	0
t001778	0	0	0	-1	0
t001779	0	0	0	-3	2
t001780	0	-1	0	0	1
t001781	0	0	0	0	0
t001783	0	0	0	0	1
t001785	0	0	0	0	0
t001786	-1	-1	0	-1	0
t001787	-1	0	0	0	0
t001788	0	0	0	0	1
t001789	0	0	0	-1	1
t001790	0	0	0	0	0
t001791	0	-1	0	-1	0
t001792	0	0	0	0	0
t001793	0	0	0	0	1
t001794	0	-1	0	-1	2
t001795	0	0	0	0	0
t001796	0	0	0	0	0
t001797	0	0	0	0	1
t001798	0	0	0	0	1
t001800	0	0	0	0	1
t001801	-1	0	0	0	0
t001802	0	0	0	0	0
t001804	0	0	0	0	0
t001805	0	0	0	0	2
t001806	0	0	0	0	1
t001808	0	0	0	-1	1
t001809	0	0	0	0	0
t001810	0	0	0	0	1
t001811	0	0	0	0	0
t001812	0	0	0	0	0
t001814	0	0	0	0	0
t001815	0	0	0	0	0
t001816	0	0	0	0	0
t001817	0	0	0	0	1
t001818	-2	0	0	0	0
t001819	0	0	0	-1	0
t001820	0	0	0	0	1
t001822	-1	0	0	0	0
t001823	0	0	0	0	1
t001824	0	0	0	0	1
t001825	0	0	0	0	0
t001826	0	0	0	0	1
t001827	0	0	0	0	1
t001828	0	0	0	0	0
t001829	-2	0	0	0	0
t001830	0	0	0	-1	1
t001831	0	-1	0	0	0
t001832	-1	0	0	0	1
t001833	0	0	0	0	0
t001834	0	0	0	0	1
t001835	0	0	0	0	0
t001836	0	-1	0	0	0
t001837	0	0	0	0	1
t001838	0	0	0	0	1
t001839	0	0	0	0	1
t001840	0	0	0	0	1
t001841	0	0	0	0	1
t001842	0	0	0	0	1
t001843	-2	0	0	0	0
t001844	0	0	0	0	1
t001845	-1	0	0	-1	0
t001846	0	0	0	0	1
t001847	0	0	0	0	1
t001848	0	-1	0	0	1
t001849	0	-1	1	-1	-1
t001850	0	0	0	0	1
t001851	0	0	0	0	1
t001852	0	-1	0	-1	2
t001853	0	0	0	0	0
t001854	0	0	0	0	0
t001855	0	0	0	0	1
t001856	0	0	0	0	1
t001857	0	0	1	0	0
t001858	0	0	0	0	0
t001859	0	0	0	0	1
t001860	0	0	0	0	0
t001862	0	0	0	0	0
t001863	0	0	0	0	1
t001864	0	0	0	0	0
t001865	0	0	0	-1	0
t001866	0	0	0	0	1
t001867	-1	0	0	0	0
t001868	-2	0	0	0	0
t001869	-1	0	0	-1	0
t001870	-1	0	0	0	1
t001871	-1	0	0	0	0
t001872	-2	0	-1	0	0
t001873	0	-1	0	0	0
t001874	0	0	0	-1	0
t001875	-1	-1	0	-1	0
t001876	0	0	0	-1	0
t001877	0	-1	0	-1	1
t001878	0	0	0	-1	1
t001879	-1	0	-1	0	0
t001880	0	-1	0	0	0
t001881	-1	-1	1	-1	0
t001882	0	-1	0	0	0
t001883	0	0	0	0	0
t001884	0	-2	0	0	0
t001885	0	-1	0	0	-1
t001886	0	-1	0	-1	0
t001887	0	0	0	0	0
t001888	0	0	0	0	0
t001889	-1	0	1	0	0
t001890	0	-1	0	-1	0
t001891	0	0	0	0	1
t001892	0	0	0	0	2
t001893	0	0	0	-1	0
t001894	0	0	0	-3	0
t001895	0	0	0	0	1
t001896	0	0	0	0	0
t001897	-2	0	0	-1	0
t001898	0	0	1	0	0
t001899	-1	0	0	0	0
t001900	0	0	0	0	1
t001901	0	0	0	0	0
t001902	0	0	0	0	1
t001903	0	0	0	-2	0
t001904	0	0	0	0	0
t001905	0	0	1	-1	0
t001906	-1	0	0	-1	0
t001907	-1	-2	0	0	0
t001908	0	0	0	0	0
t001909	1	0	0	0	0
t001910	0	0	0	0	0
t001911	0	0	1	0	0
t001912	0	0	0	-1	0
t001913	0	0	0	0	-1
t001914	0	0	0	-1	0
t001915	0	0	0	0	0
t001916	-2	0	0	0	0
t001917	0	0	1	0	0
t001918	-3	0	0	0	0
t001919	-2	0	0	0	0
t001920	0	0	0	0	0
t001921	-2	0	0	0	-1
t001922	-2	0	0	0	0
t001923	0	-1	0	0	0
t001924	0	0	0	0	2
t001925	0	-1	0	0	0
t001926	0	0	0	0	0
t001927	0	0	0	0	-1
t001928	0	0	0	0	-1
t001929	0	0	0	0	-1
t001930	-1	0	0	0	0
t001931	0	0	0	-1	-1
t001932	0	0	0	0	0
t001933	0	0	0	0	0
t001934	0	0	0	0	0
t001935	0	0	0	0	0
t001936	0	-1	0	0	0
t001937	-1	0	0	0	0
t001938	-1	0	0	-1	0
t001939	0	0	0	0	0
t001940	0	0	0	0	0
t001941	0	0	0	0	0
t001942	-1	0	0	0	0
t001943	0	-1	0	0	0
t001944	-1	0	0	-2	0
t001945	-2	0	0	-2	0
t001946	0	0	0	0	0
t001947	0	0	0	0	0
t001948	0	-1	1	0	0
t001949	-1	0	0	-1	0
t001950	0	0	0	-2	1
t001951	0	0	0	0	1
t001952	0	-1	0	0	1
t001953	0	0	0	0	0
t001954	-1	-1	0	0	0
t001955	0	0	0	0	-1
t001956	0	0	0	0	-1
t001957	0	-1	0	-1	-1
t001958	0	0	0	-1	0
t001959	0	0	0	0	1
t001960	0	0	0	0	0
t001961	0	0	0	-1	1
t001962	0	0	0	0	0
t001963	0	0	0	-1	0
t001964	0	-1	0	0	0
t001965	0	-1	0	0	0
t001966	0	0	0	-1	0
t001967	-1	-1	1	0	0
t001968	0	-1	0	0	3
t001969	0	0	0	0	1
t001970	0	0	0	0	2
t001971	0	0	0	0	1
t001972	-1	0	0	0	1
t001973	0	0	0	0	0
t001974	-2	0	0	0	3
t001975	-1	0	0	0	0
t001976	-1	0	0	-1	0
t001977	0	-1	0	0	0
t001978	-2	0	1	0	0
t001979	0	0	0	0	0
t001980	0	0	0	0	0
t001981	0	0	0	-1	1
t001982	-1	0	0	-2	0
t001983	0	0	0	0	1
t001984	-1	0	0	0	0
t001985	0	0	0	0	0
t001986	-2	0	0	0	0
t001987	-2	0	0	0	0
t001988	-2	0	0	-1	0
t001989	-1	0	0	0	0
t001990	-1	0	0	0	0
t001991	0	0	1	0	0
t001992	0	0	0	0	1
t001993	-3	0	0	0	0
t001994	-1	0	0	0	0
t001995	-2	0	0	0	0
t001996	-2	0	0	-1	0
t001997	-2	0	0	0	0
t001998	-1	0	0	-1	0
t001999	0	0	0	0	0
t002000	-2	0	0	0	0
t002001	-1	0	0	0	0
t002002	-1	0	1	-1	0
t002003	0	0	1	-1	0
t002004	0	-1	0	0	1
t002005	0	0	0	-1	1
t002006	0	0	0	-1	4
t002007	-1	0	0	0	0
t002008	0	0	0	-1	1
t002009	0	0	0	0	2
t002010	0	0	0	-1	2
t002011	-1	-1	0	0	0
t002012	-2	0	0	0	0
t002013	0	0	0	0	3
t002014	0	0	0	0	1
t002015	-3	-2	0	0	1
t002016	-3	0	0	-1	0
t002017	0	-1	0	0	0
t002018	-1	0	0	-1	0
t002019	0	1	0	0	0
t002020	-2	-1	0	-1	1
t002021	0	0	0	-1	1
t002022	0	-1	0	1	0
t002023	-2	-1	0	0	0
t002024	0	0	0	-1	1
t002025	0	0	0	0	-1
t002026	0	0	1	0	0
t002029	0	0	1	0	0
t002030	-1	0	0	0	0
t002032	0	0	0	0	0
t002033	0	0	0	0	0
t002034	0	0	0	0	0
t002035	0	0	0	0	0
t002036	0	0	1	0	0
t002037	0	0	1	0	0
t002039	0	0	0	0	0
t002041	0	-1	0	0	0
t002042	0	0	0	0	0
